hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
10, 0.26100, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.26200, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.26300, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.26400, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.26500, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.26600, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.26700, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.26800, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.26900, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.27000, 205.729, 1.87886, 210.608, -119.831, 205.808, 120.846, 715.406, -178.121, 715.406, 60.1687, 715.406, -59.1538
10, 0.27100, 289.754, -1.29852, 289.011, -119.96, 288.045, 119.981, 618.384, 179.073, 623.518, 60.2168, 619.111, -59.6787
10, 0.27200, 288.491, -1.82051, 287.936, -120.379, 286.942, 119.516, 458.094, 178.062, 472.791, 59.5258, 461.039, -60.5844
10, 0.27300, 287.738, -2.09361, 287.365, -120.597, 286.311, 119.282, 373.846, 177.834, 394.345, 59.3454, 378.854, -60.779
10, 0.27400, 287.241, -2.27296, 286.987, -120.741, 285.896, 119.129, 318.491, 177.673, 342.634, 59.2159, 324.782, -60.9173
10, 0.27500, 286.938, -2.381, 286.757, -120.828, 285.646, 119.036, 285.212, 177.58, 311.476, 59.1404, 292.28, -60.9974
10, 0.27600, 286.776, -2.438, 286.635, -120.874, 285.515, 118.988, 267.734, 177.534, 295.068, 59.103, 275.248, -61.0365
10, 0.27700, 286.716, -2.45865, 286.591, -120.891, 285.468, 118.971, 261.52, 177.521, 289.205, 59.0923, 269.268, -61.0468
10, 0.27800, 286.727, -2.45369, 286.602, -120.888, 285.481, 118.976, 263.242, 177.532, 290.789, 59.1007, 271.09, -61.0366
10, 0.27900, 286.788, -2.43097, 286.652, -120.869, 285.536, 118.997, 270.467, 177.559, 297.553, 59.1223, 278.334, -61.0122
10, 0.28000, 286.882, -2.39624, 286.729, -120.841, 285.619, 119.028, 281.422, 177.597, 307.838, 59.1528, 289.26, -60.9783
10, 0.28100, 286.999, -2.35365, 286.822, -120.807, 285.72, 119.066, 294.818, 177.641, 320.435, 59.1892, 302.601, -60.9382
10, 0.28200, 287.128, -2.3062, 286.926, -120.768, 285.832, 119.109, 309.723, 177.69, 334.466, 59.2291, 317.437, -60.8943
10, 0.28300, 287.265, -2.25605, 287.037, -120.728, 285.95, 119.153, 325.465, 177.742, 349.297, 59.2708, 333.104, -60.8484
10, 0.28400, 287.405, -2.20476, 287.15, -120.686, 286.071, 119.199, 341.564, 177.794, 364.473, 59.3133, 349.128, -60.8018
10, 0.28500, 287.545, -2.15339, 287.263, -120.644, 286.192, 119.245, 357.681, 177.846, 379.674, 59.3557, 365.169, -60.7553
10, 0.28600, 287.683, -2.10273, 287.374, -120.603, 286.31, 119.291, 373.581, 177.897, 394.673, 59.3974, 380.995, -60.7096
10, 0.28700, 287.817, -2.05327, 287.483, -120.562, 286.426, 119.335, 389.101, 177.947, 409.316, 59.438, 396.441, -60.665
10, 0.28800, 287.947, -2.00538, 287.588, -120.523, 286.538, 119.378, 404.134, 177.995, 423.501, 59.4772, 411.402, -60.622
10, 0.28900, 288.072, -1.95925, 287.689, -120.485, 286.646, 119.419, 418.612, 178.041, 437.161, 59.515, 425.81, -60.5806
10, 0.29000, 288.192, -1.91502, 287.786, -120.449, 286.75, 119.459, 432.496, 178.085, 450.26, 59.5511, 439.623, -60.5409
10, 0.29100, 288.306, -1.87275, 287.878, -120.415, 286.848, 119.497, 445.767, 178.128, 462.779, 59.5857, 452.824, -60.503
10, 0.29200, 288.415, -1.83244, 287.966, -120.382, 286.942, 119.533, 458.421, 178.168, 474.712, 59.6185, 465.408, -60.4669
10, 0.29300, 288.518, -1.79409, 288.05, -120.351, 287.031, 119.567, 470.463, 178.206, 486.066, 59.6498, 477.38, -60.4326
10, 0.29400, 288.616, -1.75765, 288.13, -120.321, 287.116, 119.599, 481.906, 178.243, 496.852, 59.6795, 488.753, -60.4001
10, 0.29500, 288.709, -1.72306, 288.205, -120.293, 287.196, 119.63, 492.768, 178.277, 507.087, 59.7076, 499.545, -60.3692
10, 0.29600, 288.797, -1.69026, 288.276, -120.266, 287.272, 119.66, 503.069, 178.31, 516.789, 59.7343, 509.775, -60.3399
10, 0.29700, 288.88, -1.65918, 288.343, -120.241, 287.344, 119.687, 512.831, 178.341, 525.981, 59.7595, 519.466, -60.3122
10, 0.29800, 288.959, -1.62974, 288.407, -120.217, 287.412, 119.714, 522.078, 178.371, 534.685, 59.7834, 528.642, -60.286
10, 0.29900, 289.034, -1.60187, 288.467, -120.194, 287.477, 119.738, 530.832, 178.398, 542.922, 59.806, 537.326, -60.2611
10, 0.30000, 289.104, -1.57549, 288.524, -120.173, 287.538, 119.762, 539.119, 178.425, 550.715, 59.8274, 545.543, -60.2377
10, 0.30100, 289.171, -1.55053, 288.578, -120.153, 287.595, 119.784, 546.96, 178.45, 558.086, 59.8476, 553.314, -60.2155
10, 0.30200, 289.233, -1.52697, 288.629, -120.134, 287.65, 119.805, 554.378, 178.473, 565.056, 59.8666, 560.662, -60.1945
10, 0.30300, 289.292, -1.50469, 288.677, -120.116, 287.701, 119.825, 561.396, 178.496, 571.647, 59.8847, 567.611, -60.1746
10, 0.30400, 289.348, -1.48361, 288.722, -120.099, 287.75, 119.844, 568.034, 178.517, 577.877, 59.9017, 574.179, -60.1559
10, 0.30500, 289.401, -1.46368, 288.765, -120.082, 287.796, 119.862, 574.312, 178.537, 583.766, 59.9178, 580.388, -60.1381
10, 0.30600, 289.451, -1.44483, 288.805, -120.067, 287.839, 119.878, 580.249, 178.555, 589.333, 59.933, 586.257, -60.1214
10, 0.30700, 289.498, -1.427, 288.844, -120.053, 287.88, 119.894, 585.862, 178.573, 594.594, 59.9474, 591.804, -60.1055
10, 0.30800, 289.542, -1.41015, 288.88, -120.039, 287.919, 119.909, 591.17, 178.59, 599.567, 59.961, 597.047, -60.0906
10, 0.30900, 289.584, -1.39422, 288.914, -120.026, 287.955, 119.923, 596.189, 178.606, 604.266, 59.9738, 602.001, -60.0765
10, 0.31000, 289.624, -1.37915, 288.946, -120.014, 287.99, 119.937, 600.934, 178.621, 608.707, 59.9859, 606.683, -60.0631
10, 0.31100, 289.661, -1.36491, 288.976, -120.003, 288.023, 119.949, 605.419, 178.635, 612.904, 59.9974, 611.107, -60.0505
10, 0.31200, 289.697, -1.35145, 289.005, -119.992, 288.053, 119.961, 609.66, 178.649, 616.87, 60.0082, 615.288, -60.0386
10, 0.31300, 289.73, -1.33872, 289.032, -119.982, 288.083, 119.972, 613.67, 178.661, 620.618, 60.0184, 619.239, -60.0274
10, 0.31400, 289.762, -1.32669, 289.057, -119.972, 288.11, 119.983, 617.46, 178.673, 624.159, 60.028, 622.973, -60.0168
10, 0.31500, 289.792, -1.31531, 289.081, -119.963, 288.136, 119.993, 621.043, 178.685, 627.506, 60.0372, 626.501, -60.0067
10, 0.31600, 289.82, -1.30456, 289.104, -119.954, 288.161, 120.003, 624.43, 178.696, 630.668, 60.0458, 629.835, -59.9972
10, 0.31700, 289.847, -1.2944, 289.125, -119.946, 288.184, 120.012, 627.632, 178.706, 633.657, 60.0539, 632.985, -59.9883
10, 0.31800, 289.872, -1.28479, 289.146, -119.939, 288.206, 120.02, 630.659, 178.715, 636.48, 60.0616, 635.961, -59.9798
10, 0.31900, 289.896, -1.2757, 289.165, -119.931, 288.227, 120.028, 633.52, 178.724, 639.148, 60.0688, 638.774, -59.9719
10, 0.32000, 289.918, -1.26712, 289.183, -119.924, 288.246, 120.036, 636.225, 178.733, 641.67, 60.0757, 641.432, -59.9643
10, 0.32100, 289.94, -1.259, 289.2, -119.918, 288.265, 120.043, 638.782, 178.741, 644.052, 60.0822, 643.943, -59.9572
10, 0.32200, 289.96, -1.25133, 289.216, -119.912, 288.282, 120.049, 641.199, 178.749, 646.303, 60.0883, 646.316, -59.9505
10, 0.32300, 289.979, -1.24408, 289.231, -119.906, 288.299, 120.056, 643.484, 178.756, 648.43, 60.0941, 648.558, -59.9441
10, 0.32400, 289.997, -1.23722, 289.245, -119.901, 288.315, 120.062, 645.643, 178.763, 650.44, 60.0995, 650.677, -59.9381
10, 0.32500, 290.014, -1.23074, 289.259, -119.895, 288.329, 120.067, 647.685, 178.769, 652.339, 60.1047, 652.679, -59.9324
10, 0.32600, 290.03, -1.22462, 289.271, -119.891, 288.343, 120.073, 649.615, 178.775, 654.133, 60.1095, 654.571, -59.9271
10, 0.32700, 290.045, -1.21882, 289.283, -119.886, 288.356, 120.078, 651.439, 178.781, 655.829, 60.1141, 656.358, -59.922
10, 0.32800, 290.059, -1.21335, 289.295, -119.882, 288.369, 120.083, 653.164, 178.787, 657.431, 60.1185, 658.047, -59.9172
10, 0.32900, 290.073, -1.20818, 289.306, -119.878, 288.381, 120.087, 654.794, 178.792, 658.944, 60.1226, 659.643, -59.9127
10, 0.33000, 290.085, -1.20329, 289.316, -119.874, 288.392, 120.091, 656.335, 178.797, 660.375, 60.1264, 661.151, -59.9085
10, 0.33100, 290.098, -1.19866, 289.325, -119.87, 288.402, 120.096, 657.791, 178.801, 661.726, 60.1301, 662.576, -59.9044
10, 0.33200, 290.109, -1.19429, 289.334, -119.867, 288.412, 120.099, 659.168, 178.806, 663.003, 60.1336, 663.922, -59.9006
10, 0.33300, 290.12, -1.19016, 289.343, -119.863, 288.422, 120.103, 660.469, 178.81, 664.209, 60.1368, 665.194, -59.897
10, 0.33400, 290.13, -1.18626, 289.351, -119.86, 288.431, 120.106, 661.7, 178.814, 665.349, 60.1399, 666.396, -59.8937
10, 0.33500, 290.139, -1.18257, 289.358, -119.857, 288.439, 120.11, 662.862, 178.817, 666.426, 60.1428, 667.532, -59.8904
10, 0.33600, 290.149, -1.17908, 289.365, -119.854, 288.447, 120.113, 663.962, 178.821, 667.444, 60.1456, 668.605, -59.8874
10, 0.33700, 290.157, -1.17578, 289.372, -119.852, 288.454, 120.115, 665.001, 178.824, 668.406, 60.1482, 669.62, -59.8846
10, 0.33800, 290.165, -1.17266, 289.379, -119.849, 288.461, 120.118, 665.983, 178.827, 669.314, 60.1506, 670.578, -59.8819
10, 0.33900, 290.173, -1.16971, 289.385, -119.847, 288.468, 120.121, 666.911, 178.83, 670.173, 60.1529, 671.483, -59.8793
10, 0.34000, 290.18, -1.16693, 289.39, -119.845, 288.474, 120.123, 667.789, 178.833, 670.984, 60.1551, 672.339, -59.8769
10, 0.34100, 290.187, -1.1643, 289.396, -119.843, 288.48, 120.125, 668.618, 178.836, 671.75, 60.1572, 673.147, -59.8746
10, 0.34200, 290.194, -1.16181, 289.401, -119.841, 288.486, 120.127, 669.402, 178.838, 672.474, 60.1591, 673.911, -59.8725
10, 0.34300, 290.2, -1.15945, 289.406, -119.839, 288.491, 120.13, 670.143, 178.841, 673.158, 60.161, 674.633, -59.8705
10, 0.34400, 290.205, -1.15723, 289.41, -119.837, 288.496, 120.131, 670.844, 178.843, 673.805, 60.1627, 675.315, -59.8685
10, 0.34500, 290.211, -1.15513, 289.414, -119.836, 288.501, 120.133, 671.506, 178.845, 674.416, 60.1644, 675.959, -59.8667
10, 0.34600, 290.216, -1.15314, 289.418, -119.834, 288.506, 120.135, 672.132, 178.847, 674.993, 60.1659, 676.568, -59.865
10, 0.34700, 290.221, -1.15126, 289.422, -119.833, 288.51, 120.137, 672.724, 178.849, 675.538, 60.1674, 677.143, -59.8634
10, 0.34800, 290.226, -1.14949, 289.426, -119.831, 288.514, 120.138, 673.283, 178.851, 676.053, 60.1688, 677.687, -59.8619
10, 0.34900, 290.23, -1.14781, 289.429, -119.83, 288.518, 120.14, 673.812, 178.852, 676.54, 60.1701, 678.2, -59.8604
10, 0.35000, 290.234, -1.14622, 289.432, -119.829, 288.521, 120.141, 674.311, 178.854, 676.999, 60.1713, 678.686, -59.8591
10, 0.35100, 290.238, -1.14472, 289.435, -119.828, 288.525, 120.142, 674.784, 178.855, 677.434, 60.1725, 679.144, -59.8578
10, 0.35200, 290.242, -1.1433, 289.438, -119.826, 288.528, 120.143, 675.23, 178.857, 677.844, 60.1736, 679.578, -59.8566
10, 0.35300, 290.245, -1.14196, 289.441, -119.825, 288.531, 120.145, 675.652, 178.858, 678.232, 60.1746, 679.987, -59.8554
10, 0.35400, 290.248, -1.1407, 289.443, -119.824, 288.534, 120.146, 676.051, 178.859, 678.599, 60.1756, 680.374, -59.8543
10, 0.35500, 290.252, -1.1395, 289.446, -119.823, 288.537, 120.147, 676.428, 178.861, 678.945, 60.1766, 680.739, -59.8533
10, 0.35600, 290.254, -1.13837, 289.448, -119.823, 288.539, 120.148, 676.785, 178.862, 679.272, 60.1774, 681.085, -59.8524
10, 0.35700, 290.257, -1.1373, 289.45, -119.822, 288.542, 120.149, 677.121, 178.863, 679.581, 60.1783, 681.411, -59.8514
10, 0.35800, 290.26, -1.13629, 289.452, -119.821, 288.544, 120.149, 677.44, 178.864, 679.873, 60.179, 681.72, -59.8506
10, 0.35900, 290.262, -1.13533, 289.454, -119.82, 288.546, 120.15, 677.741, 178.865, 680.149, 60.1798, 682.011, -59.8498
10, 0.36000, 290.265, -1.13443, 289.456, -119.82, 288.548, 120.151, 678.025, 178.866, 680.409, 60.1805, 682.286, -59.849
10, 0.36100, 290.267, -1.13357, 289.458, -119.819, 288.55, 120.152, 678.294, 178.866, 680.656, 60.1811, 682.547, -59.8483
10, 0.36200, 290.269, -1.13277, 289.459, -119.818, 288.552, 120.152, 678.548, 178.867, 680.888, 60.1818, 682.792, -59.8476
10, 0.36300, 290.271, -1.132, 289.461, -119.818, 288.553, 120.153, 678.789, 178.868, 681.108, 60.1824, 683.025, -59.8469
10, 0.36400, 290.273, -1.13128, 289.462, -119.817, 288.555, 120.154, 679.016, 178.869, 681.316, 60.1829, 683.244, -59.8463
10, 0.36500, 290.275, -1.1306, 289.463, -119.817, 288.557, 120.154, 679.231, 178.869, 681.512, 60.1834, 683.452, -59.8457
10, 0.36600, 290.276, -1.12996, 289.465, -119.816, 288.558, 120.155, 679.433, 178.87, 681.697, 60.1839, 683.648, -59.8452
10, 0.36700, 290.278, -1.12935, 289.466, -119.816, 288.56, 120.155, 679.625, 178.871, 681.872, 60.1844, 683.833, -59.8447
10, 0.36800, 290.279, -1.12877, 289.467, -119.815, 288.561, 120.156, 679.807, 178.871, 682.038, 60.1848, 684.008, -59.8442
10, 0.36900, 290.281, -1.12823, 289.468, -119.815, 288.562, 120.156, 679.978, 178.872, 682.194, 60.1853, 684.173, -59.8437
10, 0.37000, 290.282, -1.12771, 289.469, -119.814, 288.563, 120.157, 680.14, 178.872, 682.342, 60.1856, 684.329, -59.8433
10, 0.37100, 290.283, -1.12722, 289.47, -119.814, 288.564, 120.157, 680.293, 178.873, 682.481, 60.186, 684.477, -59.8429
10, 0.37200, 290.284, -1.12676, 289.471, -119.814, 288.565, 120.157, 680.438, 178.873, 682.613, 60.1864, 684.616, -59.8425
10, 0.37300, 290.286, -1.12633, 289.472, -119.813, 288.566, 120.158, 680.575, 178.874, 682.738, 60.1867, 684.748, -59.8421
10, 0.37400, 290.287, -1.12592, 289.473, -119.813, 288.567, 120.158, 680.704, 178.874, 682.855, 60.187, 684.873, -59.8418
10, 0.37500, 290.288, -1.12553, 289.473, -119.813, 288.568, 120.159, 680.826, 178.874, 682.966, 60.1873, 684.99, -59.8415
10, 0.37600, 290.289, -1.12516, 289.474, -119.812, 288.569, 120.159, 680.942, 178.875, 683.071, 60.1876, 685.101, -59.8412
10, 0.37700, 290.29, -1.12482, 289.475, -119.812, 288.57, 120.159, 681.051, 178.875, 683.171, 60.1879, 685.206, -59.8409
10, 0.37800, 290.29, -1.12449, 289.475, -119.812, 288.57, 120.159, 681.154, 178.876, 683.264, 60.1881, 685.306, -59.8406
10, 0.37900, 290.291, -1.12418, 289.476, -119.812, 288.571, 120.16, 681.252, 178.876, 683.353, 60.1883, 685.4, -59.8403
10, 0.38000, 290.292, -1.12389, 289.477, -119.811, 288.572, 120.16, 681.344, 178.876, 683.437, 60.1886, 685.488, -59.8401
10, 0.38100, 290.293, -1.12361, 289.477, -119.811, 288.572, 120.16, 681.431, 178.876, 683.516, 60.1888, 685.572, -59.8399
10, 0.38200, 290.293, -1.12335, 289.478, -119.811, 288.573, 120.16, 681.513, 178.877, 683.59, 60.189, 685.651, -59.8396
10, 0.38300, 290.294, -1.1231, 289.478, -119.811, 288.574, 120.161, 681.591, 178.877, 683.661, 60.1892, 685.726, -59.8394
10, 0.38400, 290.295, -1.12286, 289.479, -119.811, 288.574, 120.161, 681.665, 178.877, 683.728, 60.1893, 685.796, -59.8392
10, 0.38500, 290.295, -1.12264, 289.479, -119.811, 288.575, 120.161, 681.734, 178.877, 683.79, 60.1895, 685.863, -59.839
10, 0.38600, 290.296, -1.12243, 289.479, -119.81, 288.575, 120.161, 681.8, 178.878, 683.85, 60.1897, 685.926, -59.8389
10, 0.38700, 290.296, -1.12223, 289.48, -119.81, 288.576, 120.161, 681.862, 178.878, 683.906, 60.1898, 685.986, -59.8387
10, 0.38800, 290.297, -1.12203, 289.48, -119.81, 288.576, 120.161, 681.921, 178.878, 683.959, 60.1899, 686.042, -59.8385
10, 0.38900, 290.297, -1.12184, 289.48, -119.81, 288.576, 120.162, 681.977, 178.878, 684.01, 60.19, 686.095, -59.8385
10, 0.39000, 290.297, -1.1217, 289.48, -119.81, 288.577, 120.162, 682.029, 178.878, 684.058, 60.1901, 686.145, -59.8384
10, 0.39100, 290.298, -1.12157, 289.48, -119.81, 288.577, 120.162, 682.079, 178.878, 684.104, 60.1902, 686.193, -59.8383
10, 0.39200, 290.298, -1.12146, 289.481, -119.81, 288.577, 120.162, 682.127, 178.879, 684.147, 60.1902, 686.238, -59.8382
10, 0.39300, 290.298, -1.12136, 289.481, -119.81, 288.578, 120.162, 682.172, 178.879, 684.187, 60.1903, 686.281, -59.8381
10, 0.39400, 290.298, -1.12127, 289.481, -119.81, 288.578, 120.162, 682.214, 178.879, 684.219, 60.1904, 686.321, -59.838
10, 0.39500, 290.299, -1.12117, 289.481, -119.81, 288.578, 120.162, 682.255, 178.879, 684.241, 60.1904, 686.353, -59.838
10, 0.39600, 290.299, -1.1211, 289.481, -119.81, 288.578, 120.162, 682.286, 178.879, 684.256, 60.1904, 686.374, -59.838
10, 0.39700, 290.299, -1.12105, 289.481, -119.81, 288.578, 120.162, 682.307, 178.879, 684.266, 60.1904, 686.389, -59.8379
10, 0.39800, 290.299, -1.12101, 289.481, -119.81, 288.578, 120.162, 682.322, 178.879, 684.274, 60.1904, 686.399, -59.8379
10, 0.39900, 290.299, -1.12099, 289.481, -119.81, 288.578, 120.162, 682.332, 178.879, 684.28, 60.1904, 686.406, -59.8379
10, 0.40000, 290.299, -1.12097, 289.481, -119.81, 288.578, 120.162, 682.339, 178.879, 684.283, 60.1904, 686.411, -59.8379
10, 0.40100, 290.299, -1.12096, 289.481, -119.81, 288.578, 120.162, 682.345, 178.879, 684.286, 60.1904, 686.414, -59.8379
10, 0.40200, 290.299, -1.12095, 289.481, -119.81, 288.579, 120.162, 682.348, 178.879, 684.288, 60.1904, 686.417, -59.8379
10, 0.40300, 290.299, -1.12095, 289.481, -119.81, 288.579, 120.162, 682.351, 178.879, 684.289, 60.1904, 686.418, -59.8379
10, 0.40400, 290.299, -1.12094, 289.481, -119.81, 288.579, 120.162, 682.352, 178.879, 684.29, 60.1904, 686.42, -59.8379
10, 0.40500, 290.299, -1.12094, 289.481, -119.81, 288.579, 120.162, 682.354, 178.879, 684.291, 60.1904, 686.42, -59.8379
10, 0.40600, 290.299, -1.12094, 289.481, -119.81, 288.579, 120.162, 682.355, 178.879, 684.291, 60.1904, 686.421, -59.8379
10, 0.40700, 290.299, -1.12094, 289.481, -119.81, 288.579, 120.162, 682.355, 178.879, 684.292, 60.1904, 686.421, -59.8379
10, 0.40800, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.356, 178.879, 684.292, 60.1904, 686.422, -59.8379
10, 0.40900, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.356, 178.879, 684.292, 60.1904, 686.422, -59.8379
10, 0.41000, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.356, 178.879, 684.292, 60.1904, 686.422, -59.8379
10, 0.41100, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.356, 178.879, 684.292, 60.1904, 686.422, -59.8379
10, 0.41200, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.356, 178.879, 684.292, 60.1904, 686.422, -59.8379
10, 0.41300, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.356, 178.879, 684.292, 60.1904, 686.422, -59.8379
10, 0.41400, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.41500, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.41600, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.41700, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.41800, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.41900, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42000, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42100, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42200, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42300, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42400, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42500, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42600, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42700, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42800, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.42900, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43000, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43100, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43200, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43300, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43400, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43500, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43600, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43700, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43800, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.43900, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44000, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44100, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44200, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44300, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44400, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44500, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44600, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44700, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44800, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.44900, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45000, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45100, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45200, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45300, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45400, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45500, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45600, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
